posting_id,role,skill_id,name,facet,ai_era
cake:zhanwang-digital.com/data-scientist-data-analyst-191,data_analyst,dashboard,Dashboarding,8,False
cake:zhanwang-digital.com/data-scientist-data-analyst-191,data_analyst,excel,Excel,8,False
cake:zhanwang-digital.com/data-scientist-data-analyst-191,data_analyst,power_bi,Power BI,8,False
cake:zhanwang-digital.com/data-scientist-data-analyst-191,data_analyst,tableau,Tableau,8,False
cake:zhanwang-digital.com/data-scientist-data-analyst-191,data_analyst,dotnet,.NET,9,False
cake:nshr-nanshanlife/data-scientist-innovation-and-development-division-f9f,data_scientist,feature_engineering,Feature Engineering,3,False
cake:nshr-nanshanlife/data-scientist-innovation-and-development-division-f9f,data_scientist,machine_learning,Machine Learning (general),3,False
cake:nshr-nanshanlife/data-scientist-innovation-and-development-division-f9f,data_scientist,computer_vision,Computer Vision,4,False
cake:swag/senior-data-scientist-7f978b,data_scientist,python,Python,1,False
cake:swag/senior-data-scientist-7f978b,data_scientist,sql,SQL,1,False
cake:swag/senior-data-scientist-7f978b,data_scientist,spark,Apache Spark,2,False
cake:swag/senior-data-scientist-7f978b,data_scientist,hadoop,Hadoop,2,False
cake:swag/senior-data-scientist-7f978b,data_scientist,hive,Hive,2,False
cake:swag/senior-data-scientist-7f978b,data_scientist,numpy,NumPy,2,False
cake:swag/senior-data-scientist-7f978b,data_scientist,pandas,pandas,2,False
cake:swag/senior-data-scientist-7f978b,data_scientist,feature_engineering,Feature Engineering,3,False
cake:swag/senior-data-scientist-7f978b,data_scientist,machine_learning,Machine Learning (general),3,False
cake:swag/senior-data-scientist-7f978b,data_scientist,scikit_learn,scikit-learn,3,False
cake:swag/senior-data-scientist-7f978b,data_scientist,statistics,Statistics,3,False
cake:swag/senior-data-scientist-7f978b,data_scientist,deep_learning,Deep Learning (general),4,False
cake:swag/senior-data-scientist-7f978b,data_scientist,keras,Keras,4,False
cake:swag/senior-data-scientist-7f978b,data_scientist,pytorch,PyTorch,4,False
cake:swag/senior-data-scientist-7f978b,data_scientist,tensorflow,TensorFlow,4,False
cake:swag/senior-data-scientist-7f978b,data_scientist,langchain,LangChain,5,True
cake:swag/senior-data-scientist-7f978b,data_scientist,llm,Large Language Models,5,True
cake:swag/senior-data-scientist-7f978b,data_scientist,wandb,Weights & Biases,6,True
cake:swag/senior-data-scientist-7f978b,data_scientist,gcp,GCP,7,False
cake:swag/senior-data-scientist-7f978b,data_scientist,data_viz,Data Visualization,8,False
cake:cathayins/7d3f72,data_scientist,python,Python,1,False
cake:cathayins/7d3f72,data_scientist,sql,SQL,1,False
cake:cathayins/7d3f72,data_scientist,feature_engineering,Feature Engineering,3,False
cake:cathayins/7d3f72,data_scientist,machine_learning,Machine Learning (general),3,False
cake:cathayins/7d3f72,data_scientist,statistics,Statistics,3,False
cake:cathayins/7d3f72,data_scientist,deep_learning,Deep Learning (general),4,False
cake:WorldQuant/data-scientist-958e01,ml_engineer,python,Python,1,False
cake:WorldQuant/data-scientist-958e01,ml_engineer,machine_learning,Machine Learning (general),3,False
cake:WorldQuant/data-scientist-958e01,ml_engineer,deep_learning,Deep Learning (general),4,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,python,Python,1,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,r_lang,R,1,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,airflow,Airflow,2,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,machine_learning,Machine Learning (general),3,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,scikit_learn,scikit-learn,3,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,statistics,Statistics,3,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,xgboost,XGBoost,3,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,deep_learning,Deep Learning (general),4,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,pytorch,PyTorch,4,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,tensorflow,TensorFlow,4,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,model_apis,Foundation Model APIs,5,True
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,huggingface,Hugging Face,5,True
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,langchain,LangChain,5,True
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,llm,Large Language Models,5,True
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,mlflow,MLflow,6,True
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,azure,Azure,7,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,azure_ml,Azure ML,7,False
cake:ontonics-lab-corporation/data-scientist-71b,ml_engineer,sagemaker,SageMaker,7,False
cake:chubb/6f4f861e-8fff-4193-a5da-b2fe73c4f573-corporate-planning-department-61dbaf7a183009d8ad63042d2a371d,ml_engineer,machine_learning,Machine Learning (general),3,False
cake:chubb/6f4f861e-8fff-4193-a5da-b2fe73c4f573-corporate-planning-department-61dbaf7a183009d8ad63042d2a371d,ml_engineer,nlp,NLP,4,False
cake:chubb/6f4f861e-8fff-4193-a5da-b2fe73c4f573-corporate-planning-department-61dbaf7a183009d8ad63042d2a371d,ml_engineer,ai_agents,AI Agents,5,True
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,python,Python,1,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,sql,SQL,1,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,spark,Apache Spark,2,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,dbt,dbt,2,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,pandas,pandas,2,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,databricks,Databricks,7,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,excel,Excel,8,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,looker,Looker,8,False
cake:BTSE/62c157c5-ee2a-4ba3-999c-c5fa76a7808f-data-scientist-analytics-enginee-72d9a5e23a8dfb09708c24ef521970,data_analyst,tableau,Tableau,8,False
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,data_analyst,python,Python,1,False
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,data_analyst,sql,SQL,1,False
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,data_analyst,spark,Apache Spark,2,False
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,data_analyst,pandas,pandas,2,False
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,data_analyst,databricks,Databricks,7,False
cake:BTSE/e6bd2e85-ce39-44ce-9914-c768a5852522-sr-data-scientist-f0f33f5329387a302c70bb0593ed1c,data_analyst,excel,Excel,8,False
cake:fpt-telecom/25525-data-scientist-hn-efe8588f2a42e1591dea03461e1a75,ml_engineer,python,Python,1,False
cake:fpt-telecom/25525-data-scientist-hn-efe8588f2a42e1591dea03461e1a75,ml_engineer,r_lang,R,1,False
cake:fpt-telecom/25525-data-scientist-hn-efe8588f2a42e1591dea03461e1a75,ml_engineer,spark,Apache Spark,2,False
cake:fpt-telecom/25525-data-scientist-hn-efe8588f2a42e1591dea03461e1a75,ml_engineer,hadoop,Hadoop,2,False
